numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks
106,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,3,fleurs artificielles,Piemont,32,,livres,32,0,marchandises en estimation
107,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,3,filets à pescher petits poisson,Piemont,180,3,pièces,60,0,
108,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,3,fer blanc,Piemont,22,50,feuilles,0.45,-0.5,arrondi
109,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,3,fer en bandes,Piemont,760,3800,livres,0.2,0,en quintal
110,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,3,fer vieux,Piemont,12,100,livres,0.12,0,en quintal
111,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,3,graisse de boucherie,Piemont,1680,8000,livres,0.21,0,en quintal
112,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,3,graines de chanvre,Piemont,1088,13600,livres,0.08,0,en quintal
113,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,3,harans sors,Piemont,18,200,pièces,0.09,0,en pourcentge
114,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,3,herbages,Piemont,27,12,charges,2.25,0,
115,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,3,liqueurs à boire,Piemont,575,1150,bouteilles,0.5,0,
116,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,3,laine pellade,Piemont,770,3350,livres,0.23,-0.5,en quintal
117,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,3,linge vieux,Piemont,210,,livres,0,0,marchandises en estimation
118,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,maquet,Piemont,96,120,barrils,0.8,0,
119,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,oranges,Piemont,479,137,charges,3.5,-0.5,arrondi
120,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,poisson salé,Piemont,342,19,barrils,18,0,
121,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,pommes,Piemont,20,500,livres,0.04,0,en quintal
122,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,pelleterie blanche,Piemont,344,765,livres,0.45,-0.25,en quintal
123,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,peaux de veau en poil,Piemont,687,2750,livres,0.25,-0.5,arrondi
124,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,peaux de chien de mer,Piemont,14,35,livres,0.4,0,
125,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,porcelaine commune,Piemont,300,750,livres,0.4,0,
126,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,platre,Piemont,4660,4660,quintaux,1,0,
127,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,planches de sapin,Piemont,1116,1116,pièces,1,0,
128,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,ris,Piemont,6345,70500,livres,0.09,0,en quintal
129,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,rossoly,Piemont,75,150,bouteilles,0.5,0,
130,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,sardines salées,Piemont,19528,2441,barrils,8,0,
131,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,sardines salées,Piemont,129,43000,pièces,0.003,0,en millier
132,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,sucre candy,Piemont,7,12,livres,0.6,-0.200000000000001,arrondi
133,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,saumure,Piemont,27,9,barrils,3,0,
134,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,savon,Piemont,22,100,livres,0.22,0,en quintal
135,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,toile blanche,Piemont,157,63,cannes,2.5,-0.5,arrondi
136,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,toile vernante,Piemont,460,23,pièces,20,0,
137,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,toile d'embalage,Piemont,360,15,pièces,24,0,
138,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,teraille blanche,Piemont,80,400,livres,0.2,0,
139,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,verre à vitres,Piemont,105,350,livres,0.3,0,
140,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,vermichelle,Piemont,4085,21500,livres,0.19,0,en quintal
141,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,anis vert,Italie,3671,26225,livres,0.14,-0.500000000000455,en quintal
142,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,alun,Italie,40561,289725,livres,0.14,-0.500000000007276,en quintal
143,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,agourats de bois,Italie,59,17,douzaine,3.5,-0.5,en quintal
144,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,bergamottes,Italie,77,3100,pièces,0.025,-0.5,en pourcentge
145,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,bas de coton,Italie,51,51,paires,1,0,
146,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,boutons de fil,Italie,96,16,livres,6,0,
147,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,balais de palme,Italie,7,96,pièces,0.075,-0.200000000000001,arrondi
148,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,bois de rozeau,Italie,60,1200,livres,0.05,0,en quintal
149,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,confitures,Italie,2940,4200,livres,0.7,0,
150,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,chataignes,Italie,3351,95750,livres,0.035,-0.250000000000455,en quintal
151,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,citrons,Italie,2076,692000,pièces,0.003,0,erreur sur le prix: marqué 3lt le quintal au lieu de 3lt le millier.
152,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,citrons,Italie,3116,138500,livres,0.0225,-0.250000000000455,en pourcentge
153,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,capotes,Italie,215,,livres,0,0,marchandises en estimation
154,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,cuirs doré,Italie,187,150,livres,1.25,-0.5,arrondi
155,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,cuirs de beuf en poil,Italie,192,16,pièces,12,0,
156,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,chanvre peigné,Italie,12285,34125,livres,0.36,0,en pourcentge
157,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,chanvre cru,Italie,26376,125600,livres,0.21,0,en quintal
158,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,cordes de chanvre,Italie,90,375,livres,0.24,0,en quintal
159,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,coton filé,Italie,645,1500,livres,0.43,0,en quintal
160,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,chandelle,Italie,37,170,livres,0.22,-0.399999999999999,en quintal
161,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,cuivre vieux,Italie,22988,28735,livres,0.8,0,en quintal
162,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,couperose,Italie,6253,125075,livres,0.05,-0.75,en quintal
163,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,chapeau de paille,Italie,423,564,pièces,0.75,0,
164,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,corbeilles d'ozier,Italie,605,173,douzaine,3.5,-0.5,arrondi
165,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,cercles à tamis,Italie,250,50,rodes,5,0,
166,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,cercles à tonneaux,Italie,3123,3123,rodes,1,0,
167,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,cercles à tonneaux,Italie,100,57650,pièces,0.00175,-0.887500000000017,en millier
168,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,cercles à tonneaux,Italie,1361,136100,livres,0.01,0,en quintal
169,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,chevrons,Italie,39,78,pièces,0.5,0,
170,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,douves à tonneaux,Italie,2090,380,charges,5.5,0,
171,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,douves à tonneaux,Italie,1360,340,canelles,4,0,
172,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,4,douves à tonneaux,Italie,1534,102275,pièces,0.015,-0.125,en quintal
173,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,douves à tonneaux,Italie,5006,222500,livres,0.0225,-0.250000000000909,en quintal
174,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,drogues d'apoticaires,Italie,675,675,livres,1,0,
175,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,"etoffe or, argent et soye",Italie,18880,236,livres,80,0,
176,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,etoffe de soye,Italie,54580,1364.5,livres,40,0,1364 livres et 1/2
177,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,eau de fleur d'orange,Italie,400,800,livres,0.5,0,
178,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,fromages de sardaignes,Italie,10811,72075,livres,0.15,-0.25,en quintal
179,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,fleurs artificielles,Italie,1590,53,livres,30,0,
180,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,filets à pescher,Italie,450,225,livres,2,0,
181,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,fer ouvré,Italie,195,975,livres,0.2,0,en quintal
182,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,fer en barres,Italie,225,1500,livres,0.15,0,en quintal
183,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,fer vieux,Italie,81,675,livres,0.12,0,en quintal
184,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,graine de verre à soye,Italie,72,6,livres,12,0,
185,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,galles legeres,Italie,5382,28330,livres,0.19,-0.699999999999818,en quintal
186,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,graine de chanvre,Italie,1814,22685,livres,0.08,-0.799999999999955,en quintal
187,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,jaune de naple,Italie,63,425,livres,0.15,-0.75,en quintal
188,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,iris de florence,Italie,212,1325,livres,0.16,0,en pourcentge
189,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,jus de citron,Italie,1276,21275,livres,0.06,-0.5,en quintal
190,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,huille d'olive,Italie,20162,593,milleroles,34,0,
191,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,manne de calabre,Italie,46650,62200,livres,0.75,0,
192,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,mercerie,Italie,3332,833,livres,4,0,
193,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,marchandises à l'estimation,Italie,320,1,en valeur,320,0,marchandises en estimation
194,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,marbre en tables,Italie,388,11100,livres,0.035,-0.500000000000057,en quintal
195,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,marbre brut,Italie,237,11875,livres,0.02,-0.5,en quintal
196,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,mortiers de marbre,Italie,344,344,pièces,1,0,
197,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,mortiers de pierre,Italie,25,50,pièces,0.5,0,
198,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,noisettes,Italie,2095,34925,livres,0.06,-0.5,
199,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,oranges,Italie,1371,475000,pièces,0.003,-54,arrondi
200,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,orangelets secs,Italie,171,570,livres,0.3,0,
201,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,pistaches,Italie,10777,14370,livres,0.75,-0.5,arrondi
202,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,pommes et poires,Italie,106,3550,livres,0.03,-0.5,en quintal
203,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,poisson frais,Italie,50,500,livres,0.1,0,
204,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,pomade,Italie,199,570,livres,0.35,-0.500000000000028,arrondi
205,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,paste d'amande,Italie,40,100,livres,0.4,0,
206,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,parapluyes,Italie,1104,368,pièces,3,0,
207,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,papier estrasse,Italie,334,835,livres,0.4,0,
208,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,peau de veau en poil,Italie,1534,5115,livres,0.3,-0.500000000000227,arrondi
209,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,poterie de gray,Italie,290,2900,livres,0.1,0,
210,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,poutres,Italie,175,7,pièces,25,0,
211,Ahmed,Archives de la CCI de Marseille - I 29,Local/Marseille/Archives_de_la_CCI_de_Marseille-I29/Marseille-1736.csv,Local,1736,Imports,Marseille,5,planches de sapin,Italie,490,730,pièces,0.67,0.899999999999977,arrondi (730 pièces et 8 tl la douzaine )
